Attrition,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing
0,54,Travel_Frequently,Research_Development,7,2,Medical,Male,2,Sales_Representative,Divorced,29830,7.0,14,1,33.0,2,5,1,4,3,4,3.0,4.0,3.0,1,1,1,1,1
0,44,Travel_Rarely,Human_Resources,3,4,Life_Sciences,Male,5,Laboratory _Technician,Married,76320,1.0,21,0,10.0,3,10,7,7,4,4,3.0,3.0,3.0,1,1,1,1,1
0,29,Travel_Rarely,Research_Development,15,4,Life_Sciences,Male,1,Manufacturing_Director,Divorced,99500,1.0,20,0,3.0,3,3,1,2,4,3,3.0,3.0,4.0,1,1,1,1,1
0,54,Travel_Rarely,Research_Development,7,4,Life_Sciences,Male,2,Sales_Executive,Married,20930,3.0,19,0,36.0,2,10,0,9,3,4,1.0,4.0,4.0,1,1,1,1,1
0,31,Travel_Rarely,Research_Development,17,3,Life_Sciences,Male,2,Laboratory _Technician,Married,99800,1.0,12,0,6.0,1,6,0,1,3,2,1.0,4.0,4.0,1,1,1,1,1
0,31,Travel_Rarely,Sales,19,1,Marketing,Female,1,Sales_Executive,Single,38940,1.0,12,0,10.0,3,10,1,8,3,4,4.0,2.0,3.0,1,1,1,1,1
0,59,Travel_Rarely,Research_Development,2,4,Technical_Degree,Male,1,Research_Scientist,Single,40510,5.0,16,3,13.0,3,6,0,5,3,4,4.0,3.0,2.0,1,1,1,1,1
0,43,Travel_Rarely,Research_Development,9,2,Life_Sciences,Male,3,Laboratory _Technician,Married,168350,3.0,17,1,25.0,3,8,0,7,3,3,2.0,2.0,3.0,1,1,1,1,1
0,49,Travel_Rarely,Sales,11,4,Life_Sciences,Male,2,Research_Scientist,Married,62300,2.0,14,0,23.0,2,1,0,0,3,3,4.0,4.0,3.0,1,1,1,1,1
0,36,Travel_Frequently,Sales,4,2,Marketing,Female,1,Laboratory _Technician,Married,47170,1.0,19,1,12.0,3,11,0,7,3,2,4.0,1.0,4.0,1,1,1,1,1
0,48,Travel_Rarely,Research_Development,1,4,Life_Sciences,Female,2,Laboratory _Technician,Single,132370,5.0,13,1,7.0,2,1,0,0,3,4,2.0,4.0,3.0,1,1,1,1,1
0,27,Travel_Rarely,Research_Development,5,4,Life_Sciences,Male,2,Laboratory _Technician,Divorced,37550,1.0,19,0,5.0,2,5,0,3,3,3,2.0,4.0,2.0,1,1,1,1,1
0,29,Travel_Rarely,Sales,14,4,Medical,Male,1,Laboratory _Technician,Divorced,65820,1.0,19,1,6.0,3,6,1,0,3,3,1.0,4.0,3.0,1,1,1,1,1
0,48,Travel_Rarely,Sales,1,1,Marketing,Male,2,Manufacturing_Director,Single,74060,6.0,14,2,25.0,2,1,0,0,3,3,4.0,4.0,4.0,1,1,1,1,1
0,29,Travel_Rarely,Research_Development,2,3,Technical_Degree,Female,2,Healthcare_Representative,Divorced,48050,,16,1,9.0,2,7,1,7,3,2,4.0,3.0,4.0,0,1,1,1,1
0,34,Travel_Rarely,Sales,7,4,Medical,Female,2,Laboratory _Technician,Married,27410,0.0,15,1,2.0,3,1,0,0,3,4,1.0,3.0,3.0,1,1,1,1,1
0,44,Travel_Rarely,Research_Development,3,3,Life_Sciences,Female,1,Laboratory _Technician,Married,42620,7.0,18,0,26.0,2,22,3,10,3,3,1.0,3.0,3.0,1,1,1,1,1
0,33,Travel_Rarely,Research_Development,6,2,Life_Sciences,Female,2,Research_Scientist,Divorced,161840,0.0,13,1,10.0,2,9,0,8,3,2,4.0,3.0,3.0,1,1,1,1,1
0,19,Travel_Rarely,Sales,2,4,Marketing,Male,3,Laboratory _Technician,Single,115570,1.0,22,0,1.0,0,1,0,1,4,4,1.0,2.0,3.0,1,1,1,1,1
0,23,Travel_Rarely,Sales,2,3,Medical,Male,3,Laboratory _Technician,Married,18780,1.0,13,1,1.0,2,1,0,1,3,3,4.0,3.0,3.0,1,1,1,1,1
0,26,Travel_Rarely,Human_Resources,7,3,Life_Sciences,Male,2,Research_Scientist,Single,68110,1.0,11,1,8.0,4,8,2,2,3,3,4.0,3.0,2.0,1,1,1,1,1
0,55,Non-Travel,Research_Development,22,3,Life_Sciences,Female,2,Manager,Divorced,48590,1.0,24,1,34.0,3,33,15,0,4,4,4.0,4.0,2.0,1,1,1,1,1
0,46,Travel_Rarely,Research_Development,1,4,Life_Sciences,Male,1,Manufacturing_Director,Married,23400,2.0,13,1,26.0,2,11,0,8,3,3,2.0,4.0,4.0,1,1,1,1,1
0,34,Travel_Rarely,Sales,10,4,Medical,Male,3,Sales_Representative,Single,74910,0.0,14,1,4.0,3,3,0,2,3,3,2.0,4.0,3.0,1,1,1,1,1
0,51,Travel_Frequently,Research_Development,11,3,Life_Sciences,Male,2,Research_Director,Divorced,105270,4.0,14,0,31.0,3,29,11,10,3,3,2.0,2.0,2.0,1,1,1,1,1
0,59,Travel_Rarely,Research_Development,3,2,Life_Sciences,Male,2,Research_Scientist,Single,165950,6.0,21,1,25.0,2,9,5,4,4,3,4.0,4.0,4.0,1,1,1,1,1
0,34,Travel_Frequently,Sales,11,4,Medical,Female,3,Research_Scientist,Divorced,88340,4.0,13,1,15.0,1,11,5,10,3,4,3.0,4.0,3.0,1,1,1,1,1
0,28,Travel_Frequently,Research_Development,2,3,Other,Female,1,Manager,Single,55770,0.0,19,0,5.0,3,4,0,2,3,3,4.0,2.0,4.0,1,1,1,1,1
0,44,Travel_Rarely,Research_Development,2,4,Life_Sciences,Male,2,Research_Scientist,Divorced,47070,1.0,17,0,26.0,4,25,14,13,3,3,1.0,3.0,4.0,1,1,1,1,1
0,34,Travel_Frequently,Sales,1,3,Life_Sciences,Male,2,Sales_Executive,Married,24000,4.0,18,1,14.0,3,10,1,8,3,4,4.0,2.0,4.0,1,1,1,1,1
0,35,Travel_Rarely,Research_Development,7,3,Life_Sciences,Male,4,Healthcare_Representative,Married,98240,0.0,19,0,4.0,2,3,2,2,3,3,3.0,3.0,4.0,1,1,1,1,1
0,42,Travel_Rarely,Research_Development,18,4,Life_Sciences,Female,1,Manager,Married,64470,6.0,13,0,18.0,3,1,0,0,3,3,1.0,4.0,3.0,1,1,1,1,1
0,43,Travel_Rarely,Research_Development,6,2,Medical,Female,1,Laboratory _Technician,Single,195020,3.0,18,2,23.0,3,21,15,17,3,4,3.0,4.0,4.0,1,1,1,1,1
0,36,Travel_Rarely,Research_Development,2,4,Medical,Male,1,Healthcare_Representative,Single,27250,9.0,21,1,18.0,4,16,5,12,4,3,4.0,2.0,3.0,1,1,1,1,1
0,28,Travel_Frequently,Research_Development,2,3,Life_Sciences,Female,2,Sales_Representative,Married,21270,1.0,14,0,2.0,3,2,2,2,3,3,4.0,3.0,2.0,1,1,1,1,1
0,51,Travel_Frequently,Sales,17,4,Medical,Male,2,Research_Scientist,Single,182000,0.0,17,0,8.0,3,7,7,7,3,4,2.0,4.0,4.0,1,1,1,1,1
0,30,Non-Travel,Research_Development,2,4,Other,Male,1,Research_Scientist,Single,20960,7.0,11,3,10.0,2,8,1,7,3,4,4.0,4.0,4.0,1,1,1,1,1
0,28,Travel_Rarely,Sales,1,4,Life_Sciences,Female,2,Sales_Representative,Single,20330,2.0,15,1,5.0,5,3,1,2,3,3,2.0,3.0,4.0,1,1,1,1,1
0,25,Travel_Rarely,Research_Development,14,2,Life_Sciences,Male,1,Research_Scientist,Single,36220,1.0,25,0,2.0,0,2,2,1,4,4,4.0,4.0,3.0,1,1,1,1,1
0,32,Travel_Rarely,Research_Development,8,4,Other,Female,1,Sales_Executive,Married,42330,1.0,11,0,10.0,5,10,0,8,3,2,4.0,3.0,3.0,1,1,1,1,1
0,45,Travel_Frequently,Research_Development,15,3,Medical,Male,3,Laboratory _Technician,Single,36810,3.0,17,1,22.0,2,0,0,0,3,2,4.0,3.0,4.0,1,1,1,1,1
0,39,Travel_Rarely,Sales,23,1,Marketing,Female,1,Laboratory _Technician,Divorced,54600,6.0,13,2,21.0,3,19,15,2,3,2,4.0,2.0,4.0,1,1,1,1,1
0,58,Travel_Rarely,Research_Development,22,3,Other,Male,2,Laboratory _Technician,Divorced,21870,1.0,18,1,2.0,1,2,2,2,3,4,2.0,4.0,4.0,1,1,1,1,1
0,30,Travel_Rarely,Sales,7,1,Marketing,Male,4,Research_Director,Married,40890,0.0,18,0,10.0,2,9,6,7,3,2,2.0,4.0,4.0,1,1,1,1,1
0,36,Travel_Rarely,Sales,1,3,Marketing,Male,2,Sales_Executive,Married,166270,3.0,12,0,10.0,5,7,1,7,3,3,3.0,3.0,4.0,1,1,1,1,1
0,46,Travel_Rarely,Sales,3,3,Medical,Male,1,Research_Scientist,Single,26190,6.0,12,1,10.0,3,7,5,7,3,4,4.0,4.0,3.0,1,1,1,1,1
0,28,Non-Travel,Research_Development,1,3,Medical,Male,5,Sales_Executive,Married,56790,0.0,13,0,10.0,2,9,7,5,3,4,3.0,4.0,2.0,1,1,1,1,1
0,50,Travel_Rarely,Research_Development,16,2,Medical,Female,5,Laboratory _Technician,Married,154020,4.0,21,0,25.0,3,3,1,2,4,3,2.0,1.0,4.0,1,1,1,1,1
0,30,Travel_Rarely,Research_Development,5,4,Medical,Female,1,Sales_Executive,Married,30410,1.0,11,1,9.0,2,9,0,8,3,3,2.0,4.0,2.0,1,1,1,1,1
0,39,Travel_Rarely,Research_Development,21,1,Medical,Male,2,Healthcare_Representative,Single,34470,0.0,14,0,9.0,5,8,1,7,3,4,3.0,3.0,3.0,1,1,1,1,1
0,31,Non-Travel,Research_Development,1,2,Medical,Male,1,Sales_Executive,Divorced,195130,1.0,12,1,10.0,1,10,9,6,3,3,4.0,4.0,3.0,1,1,1,1,1
0,41,Non-Travel,Sales,5,3,Life_Sciences,Female,1,Research_Director,Single,27730,1.0,11,0,19.0,3,19,11,9,3,3,4.0,3.0,4.0,1,1,1,1,1
0,42,Non-Travel,Research_Development,3,3,Life_Sciences,Male,2,Laboratory _Technician,Married,20830,0.0,12,2,21.0,3,20,2,10,3,3,2.0,3.0,2.0,1,1,1,1,1
0,55,Travel_Rarely,Sales,9,3,Technical_Degree,Male,2,Manufacturing_Director,Married,83810,4.0,15,1,23.0,3,19,9,11,3,3,3.0,3.0,4.0,1,1,1,1,1
0,56,Travel_Rarely,Sales,2,2,Medical,Female,3,Manufacturing_Director,Single,26910,6.0,16,1,36.0,6,7,7,7,3,2,4.0,2.0,3.0,1,1,1,1,1
0,40,Non-Travel,Research_Development,1,1,Life_Sciences,Male,1,Laboratory _Technician,Divorced,42860,9.0,15,0,6.0,6,4,0,0,3,1,3.0,4.0,3.0,1,1,1,1,1
0,34,Travel_Rarely,Research_Development,2,2,Technical_Degree,Male,2,Research_Director,Divorced,26590,0.0,24,3,10.0,2,9,1,6,4,2,3.0,1.0,3.0,1,1,1,1,1
0,40,Travel_Rarely,Sales,3,3,Medical,Male,2,Sales_Executive,Single,94340,1.0,13,1,9.0,3,9,8,8,3,2,3.0,2.0,4.0,1,1,1,1,1
0,41,Travel_Frequently,Sales,1,4,Other,Female,2,Healthcare_Representative,Divorced,55610,0.0,11,0,10.0,2,9,1,7,3,4,4.0,4.0,4.0,1,1,1,1,1
0,35,Travel_Frequently,Sales,1,2,Technical_Degree,Male,2,Manager,Single,66460,1.0,13,1,9.0,2,9,1,1,3,4,4.0,2.0,2.0,1,1,1,1,1
0,51,Travel_Rarely,Sales,14,2,Life_Sciences,Male,4,Manufacturing_Director,Divorced,77250,1.0,13,1,33.0,2,33,0,10,3,1,4.0,4.0,3.0,1,1,1,1,1
0,38,Travel_Rarely,Sales,2,4,Life_Sciences,Female,1,Research_Scientist,Divorced,107250,3.0,18,0,11.0,5,7,1,7,3,3,1.0,4.0,3.0,1,1,1,1,1
0,34,Travel_Rarely,Sales,3,3,Life_Sciences,Male,2,Research_Scientist,Single,88470,1.0,16,0,10.0,3,10,9,6,3,3,4.0,4.0,3.0,1,1,1,1,1
0,25,Travel_Rarely,Research_Development,5,2,Medical,Female,4,Research_Scientist,Married,20450,3.0,19,0,7.0,3,3,1,2,3,4,3.0,4.0,4.0,1,1,1,1,1
0,40,Travel_Rarely,Research_Development,11,4,Medical,Female,1,Research_Scientist,Married,33480,3.0,22,0,7.0,2,4,0,3,4,3,4.0,3.0,3.0,1,1,1,1,1
0,36,Travel_Frequently,Sales,13,2,Life_Sciences,Male,1,Research_Scientist,Married,12810,2.0,11,0,17.0,2,15,6,13,3,4,4.0,3.0,4.0,1,1,1,1,1
0,48,Travel_Rarely,Research_Development,2,1,Life_Sciences,Male,2,Research_Scientist,Single,28190,1.0,20,0,11.0,2,10,0,8,4,3,4.0,4.0,4.0,1,1,1,1,1
0,27,Travel_Rarely,Research_Development,2,3,Life_Sciences,Female,2,Laboratory _Technician,Married,48510,8.0,18,0,5.0,2,1,0,0,3,3,1.0,3.0,4.0,1,1,1,1,1
0,51,Travel_Rarely,Research_Development,3,1,Medical,Female,3,Manufacturing_Director,Single,40280,3.0,14,0,29.0,3,5,0,3,3,2,3.0,3.0,3.0,1,1,1,1,1
0,18,Non-Travel,Research_Development,1,4,Medical,Male,2,Sales_Executive,Single,27200,1.0,22,1,0.0,2,0,0,0,4,1,4.0,1.0,4.0,1,1,1,1,1
0,35,Travel_Rarely,Research_Development,1,4,Other,Female,2,Research_Director,Married,81200,0.0,13,0,10.0,2,9,0,0,3,3,3.0,4.0,3.0,1,1,1,1,1
0,27,Travel_Frequently,Research_Development,21,4,Medical,Female,1,Research_Director,Single,46470,3.0,17,0,8.0,3,6,0,0,3,4,4.0,3.0,4.0,1,1,1,1,1
0,56,Travel_Rarely,Research_Development,19,4,Life_Sciences,Male,2,Laboratory _Technician,Married,32210,4.0,15,2,33.0,2,19,15,9,3,3,2.0,4.0,4.0,1,1,1,1,1
0,34,Non-Travel,Sales,1,2,Life_Sciences,Male,2,Research_Scientist,Divorced,86210,1.0,17,1,5.0,1,5,0,0,3,1,4.0,4.0,4.0,1,1,1,1,1
0,40,Travel_Rarely,Research_Development,2,3,Life_Sciences,Male,2,Sales_Executive,Divorced,45770,5.0,11,1,15.0,3,12,11,8,3,3,1.0,3.0,3.0,1,1,1,1,1
0,34,Travel_Rarely,Research_Development,4,3,Life_Sciences,Male,1,Research_Scientist,Married,45530,4.0,18,1,10.0,2,8,7,7,3,2,4.0,3.0,4.0,1,1,1,1,1
0,38,Travel_Frequently,Research_Development,6,3,Medical,Female,2,Sales_Representative,Divorced,76250,1.0,15,0,4.0,2,4,0,3,3,2,4.0,3.0,3.0,1,1,1,1,1
0,34,Travel_Rarely,Research_Development,8,4,Other,Female,2,Laboratory _Technician,Single,74120,1.0,24,0,14.0,4,14,4,11,4,3,3.0,4.0,2.0,1,1,1,1,1
0,28,Travel_Rarely,Research_Development,2,3,Life_Sciences,Female,2,Healthcare_Representative,Married,111590,1.0,12,0,5.0,2,5,0,4,3,3,4.0,4.0,3.0,1,1,1,1,1
0,39,Travel_Rarely,Research_Development,14,4,Technical_Degree,Female,2,Healthcare_Representative,Married,104750,3.0,11,1,8.0,3,5,1,4,3,4,4.0,2.0,4.0,1,1,1,1,1
0,51,Travel_Frequently,Research_Development,16,3,Medical,Male,2,Sales_Executive,Married,148140,2.0,11,1,14.0,2,4,3,2,3,3,4.0,4.0,3.0,1,1,1,1,1
0,41,Travel_Frequently,Research_Development,1,3,Life_Sciences,Male,4,Sales_Executive,Divorced,191410,3.0,12,1,12.0,2,6,3,3,3,2,3.0,4.0,4.0,1,1,1,1,1
0,37,Travel_Rarely,Research_Development,2,2,Medical,Female,1,Healthcare_Representative,Married,54050,7.0,15,0,8.0,3,6,1,3,3,4,1.0,1.0,3.0,1,1,1,1,1
0,33,Travel_Frequently,Research_Development,2,3,Medical,Female,1,Sales_Executive,Married,87930,6.0,17,0,8.0,2,5,1,2,3,2,4.0,3.0,1.0,1,1,1,1,1
0,32,Travel_Rarely,Research_Development,1,4,Medical,Male,5,Research_Director,Married,191890,0.0,12,1,4.0,3,3,1,2,3,4,2.0,3.0,3.0,1,1,1,1,1
0,39,Non-Travel,Research_Development,23,2,Life_Sciences,Male,2,Sales_Executive,Married,38750,3.0,15,0,13.0,3,6,0,5,3,3,4.0,2.0,4.0,1,1,1,1,1
0,25,Travel_Rarely,Research_Development,6,4,Life_Sciences,Male,1,Sales_Executive,Married,22160,2.0,13,3,6.0,2,3,1,2,3,4,4.0,2.0,4.0,1,1,1,1,1
0,52,Travel_Frequently,Research_Development,2,1,Life_Sciences,Male,2,Sales_Executive,Married,117130,2.0,14,0,24.0,2,5,0,2,3,3,4.0,2.0,2.0,1,1,1,1,1
0,43,Travel_Rarely,Research_Development,2,2,Medical,Male,1,Laboratory _Technician,Single,78610,1.0,14,2,20.0,1,20,1,8,3,2,4.0,3.0,4.0,1,1,1,1,1
0,27,Travel_Rarely,Research_Development,2,4,Life_Sciences,Male,1,Human_Resources,Married,37080,1.0,16,2,6.0,2,6,4,4,3,4,4.0,2.0,3.0,1,1,1,1,1
0,26,Travel_Rarely,Research_Development,2,2,Other,Male,3,Laboratory _Technician,Single,53040,0.0,20,1,5.0,2,4,1,1,4,3,2.0,3.0,2.0,1,1,1,1,1
0,42,Travel_Rarely,Sales,18,3,Marketing,Female,3,Research_Scientist,Married,26420,0.0,13,1,21.0,3,20,0,9,3,4,3.0,3.0,4.0,1,1,1,1,1
0,52,Travel_Rarely,Research_Development,4,2,Life_Sciences,Female,1,Healthcare_Representative,Married,27590,9.0,18,1,12.0,6,5,0,4,3,4,4.0,3.0,2.0,1,1,1,1,1
0,37,Travel_Rarely,Research_Development,16,5,Life_Sciences,Male,2,Manager,Single,68040,4.0,13,1,8.0,1,3,0,2,3,1,4.0,4.0,2.0,1,1,1,1,1
0,35,Travel_Frequently,Research_Development,5,4,Medical,Female,2,Research_Director,Single,61420,2.0,15,1,10.0,2,2,2,2,3,3,4.0,4.0,4.0,1,1,1,1,1
0,25,Travel_Rarely,Research_Development,1,4,Medical,Male,2,Sales_Executive,Married,25000,4.0,14,2,7.0,2,3,0,2,3,3,4.0,4.0,4.0,1,1,1,1,1
0,26,Travel_Rarely,Research_Development,23,4,Life_Sciences,Male,1,Research_Scientist,Single,63890,0.0,22,0,8.0,2,7,0,7,4,3,4.0,2.0,4.0,1,1,1,1,1
0,29,Travel_Rarely,Sales,7,3,Life_Sciences,Male,1,Laboratory _Technician,Single,111030,1.0,12,0,10.0,5,10,0,9,3,3,2.0,4.0,4.0,1,1,1,1,1
0,54,Travel_Rarely,Sales,1,3,Medical,Female,2,Manager,Single,22970,6.0,18,2,29.0,2,20,12,7,3,3,3.0,2.0,4.0,1,1,1,1,1
0,58,Travel_Rarely,Sales,18,3,Life_Sciences,Female,2,Laboratory _Technician,Married,24500,3.0,12,1,32.0,2,9,1,5,3,4,4.0,4.0,4.0,1,1,1,1,1
0,55,Travel_Rarely,Research_Development,6,3,Life_Sciences,Female,3,Research_Scientist,Divorced,50930,2.0,16,1,31.0,3,7,0,0,3,3,4.0,2.0,4.0,1,1,1,1,1
0,36,Travel_Rarely,Research_Development,1,3,Medical,Male,2,Sales_Executive,Single,53090,3.0,13,0,15.0,5,5,0,1,3,3,1.0,4.0,3.0,1,1,1,1,1
0,30,Travel_Rarely,Sales,2,3,Life_Sciences,Male,3,Sales_Executive,Divorced,51210,7.0,13,0,8.0,4,3,0,2,3,2,2.0,3.0,3.0,1,1,1,1,1
0,31,Travel_Rarely,Research_Development,1,3,Medical,Male,1,Laboratory _Technician,Single,168560,3.0,12,1,9.0,3,3,1,0,3,4,4.0,4.0,2.0,1,1,1,1,1
0,34,Travel_Frequently,Sales,2,1,Marketing,Female,5,Manager,Divorced,26860,5.0,11,0,10.0,3,4,1,3,3,3,4.0,3.0,2.0,1,1,1,1,1
0,27,Travel_Rarely,Human_Resources,9,4,Medical,Male,4,Sales_Executive,Married,66320,0.0,16,0,6.0,3,5,1,4,3,4,1.0,1.0,4.0,1,1,1,1,1
0,36,Travel_Rarely,Sales,1,3,Marketing,Male,2,Research_Scientist,Single,35050,1.0,12,2,10.0,2,10,1,8,3,3,4.0,4.0,4.0,1,1,1,1,1
0,36,Travel_Rarely,Research_Development,19,3,Other,Female,3,Research_Director,Married,63970,4.0,14,1,11.0,3,3,0,2,3,3,2.0,4.0,3.0,1,1,1,1,1
0,47,Travel_Rarely,Research_Development,18,4,Life_Sciences,Female,2,Sales_Executive,Married,62740,7.0,14,2,17.0,0,6,1,2,3,2,4.0,3.0,2.0,1,1,1,1,1
0,37,Non-Travel,Sales,6,4,Medical,Male,1,Healthcare_Representative,Single,75870,0.0,22,1,7.0,5,6,1,3,4,4,1.0,4.0,2.0,1,1,1,1,1
0,56,Travel_Rarely,Research_Development,8,4,Other,Male,2,Sales_Representative,Married,42580,2.0,16,0,5.0,2,3,1,0,3,4,2.0,2.0,2.0,1,1,1,1,1
0,47,Travel_Rarely,Research_Development,2,2,Medical,Male,2,Laboratory _Technician,Married,43640,3.0,11,1,26.0,3,20,5,6,3,3,1.0,4.0,4.0,1,1,1,1,1
0,24,Travel_Rarely,Research_Development,4,1,Other,Male,1,Manufacturing_Director,Married,43350,1.0,15,1,5.0,5,5,0,3,3,4,4.0,4.0,3.0,1,1,1,1,1
0,32,Travel_Rarely,Sales,3,3,Marketing,Male,1,Research_Scientist,Married,53260,4.0,14,1,7.0,2,4,0,3,3,4,4.0,3.0,4.0,1,1,1,1,1
0,34,Travel_Rarely,Research_Development,7,2,Medical,Male,1,Sales_Executive,Married,32800,5.0,13,0,7.0,3,5,0,2,3,4,4.0,2.0,3.0,1,1,1,1,1
0,41,Travel_Rarely,Research_Development,21,3,Medical,Female,3,Sales_Executive,Married,54850,2.0,17,2,7.0,2,4,0,3,3,3,3.0,4.0,4.0,1,1,1,1,1
0,40,Non-Travel,Sales,2,2,Life_Sciences,Male,1,Sales_Executive,Divorced,43420,3.0,11,1,11.0,6,8,0,7,3,3,3.0,4.0,3.0,1,1,1,1,1
0,31,Travel_Rarely,Research_Development,13,3,Medical,Male,2,Human_Resources,Divorced,27820,1.0,19,1,13.0,5,13,9,9,3,3,2.0,3.0,4.0,1,1,1,1,1
0,45,Travel_Rarely,Sales,8,2,Marketing,Male,1,Sales_Executive,Divorced,38330,2.0,14,0,24.0,1,7,0,7,3,3,4.0,3.0,4.0,1,1,1,1,1
0,31,Travel_Rarely,Research_Development,13,4,Life_Sciences,Male,3,Human_Resources,Single,42440,9.0,13,0,8.0,3,3,0,2,3,4,4.0,2.0,4.0,1,1,1,1,1
0,45,Travel_Rarely,Research_Development,1,2,Life_Sciences,Female,1,Research_Scientist,Married,184300,4.0,12,1,10.0,5,3,1,2,3,4,1.0,3.0,3.0,1,1,1,1,1
0,48,Travel_Rarely,Research_Development,19,3,Technical_Degree,Male,2,Research_Scientist,Divorced,16010,4.0,12,0,15.0,3,2,2,2,3,3,3.0,4.0,3.0,1,1,1,1,1
0,40,Non-Travel,Research_Development,20,4,Other,Female,1,Sales_Executive,Divorced,31490,2.0,15,1,16.0,1,9,4,8,3,3,4.0,4.0,4.0,1,1,1,1,1
0,28,Travel_Rarely,Research_Development,1,2,Technical_Degree,Female,1,Research_Scientist,Single,176390,0.0,13,1,6.0,0,5,1,3,3,3,4.0,4.0,3.0,1,1,1,1,1
0,44,Non-Travel,Research_Development,4,3,Life_Sciences,Male,1,Laboratory _Technician,Single,23190,3.0,18,0,7.0,4,5,0,3,3,3,4.0,4.0,3.0,1,1,1,1,1
0,53,Travel_Rarely,Research_Development,2,4,Technical_Degree,Male,2,Manager,Single,116910,4.0,20,0,35.0,2,9,8,8,4,4,2.0,2.0,4.0,1,1,1,1,1
0,49,Travel_Rarely,Research_Development,6,3,Life_Sciences,Male,3,Laboratory _Technician,Married,53240,2.0,19,0,20.0,2,3,1,2,3,4,4.0,3.0,2.0,1,1,1,1,1
0,40,Travel_Rarely,Research_Development,2,4,Life_Sciences,Male,3,Laboratory _Technician,Divorced,167520,2.0,18,1,8.0,3,3,1,2,3,4,2.0,4.0,4.0,1,1,1,1,1
0,44,Travel_Rarely,Research_Development,4,1,Other,Male,3,Research_Scientist,Single,52280,1.0,13,0,6.0,2,5,1,3,3,4,4.0,3.0,2.0,1,1,1,1,1
0,33,Travel_Frequently,Human_Resources,8,3,Medical,Female,2,Sales_Executive,Married,27000,0.0,14,3,5.0,2,4,0,3,3,3,3.0,4.0,3.0,1,1,1,1,1
0,34,Travel_Rarely,Research_Development,8,4,Life_Sciences,Female,1,Sales_Representative,Single,192460,3.0,15,1,15.0,5,13,3,12,3,4,3.0,4.0,2.0,1,1,1,1,1
0,30,Travel_Rarely,Sales,1,2,Technical_Degree,Male,1,Laboratory _Technician,Married,25060,8.0,22,0,4.0,3,2,2,2,4,3,2.0,2.0,3.0,1,1,1,1,1
0,42,Travel_Frequently,Research_Development,6,4,Medical,Female,1,Sales_Executive,Single,60620,1.0,22,2,12.0,2,12,5,8,4,4,4.0,2.0,2.0,1,1,1,1,1
0,44,Travel_Frequently,Research_Development,4,3,Life_Sciences,Female,5,Manufacturing_Director,Married,43820,7.0,16,2,11.0,2,1,0,0,3,3,2.0,3.0,4.0,1,1,1,1,1
0,30,Non-Travel,Research_Development,6,3,Life_Sciences,Male,1,Manufacturing_Director,Divorced,21430,1.0,17,1,1.0,2,1,0,0,3,2,4.0,2.0,4.0,1,1,1,1,1
0,57,Travel_Rarely,Sales,2,1,Life_Sciences,Male,3,Research_Scientist,Married,61620,0.0,14,0,13.0,5,12,2,8,3,2,3.0,3.0,2.0,1,1,1,1,1
0,49,Travel_Rarely,Research_Development,6,3,Technical_Degree,Female,2,Sales_Executive,Divorced,50940,3.0,15,0,29.0,5,8,0,7,3,4,4.0,3.0,4.0,1,1,1,1,1
0,34,Travel_Frequently,Research_Development,2,4,Medical,Female,2,Sales_Representative,Divorced,68770,7.0,20,0,16.0,3,14,6,9,4,3,4.0,4.0,4.0,1,1,1,1,1
0,35,Travel_Rarely,Sales,6,4,Other,Female,4,Healthcare_Representative,Married,25530,1.0,14,1,1.0,4,1,0,0,3,3,3.0,2.0,4.0,1,1,1,1,1
0,24,Non-Travel,Research_Development,8,3,Life_Sciences,Female,2,Manager,Married,51600,1.0,17,1,1.0,3,1,0,0,3,4,4.0,4.0,3.0,1,1,1,1,1
0,44,Travel_Frequently,Research_Development,4,2,Medical,Female,2,Research_Scientist,Single,171590,5.0,22,1,16.0,1,2,2,2,4,2,3.0,3.0,3.0,1,1,1,1,1
0,29,Travel_Rarely,Sales,8,2,Life_Sciences,Female,1,Sales_Executive,Divorced,128080,1.0,13,0,10.0,6,10,0,4,3,3,4.0,2.0,2.0,1,1,1,1,1
0,30,Travel_Rarely,Research_Development,1,2,Life_Sciences,Male,3,Sales_Executive,Divorced,102210,0.0,19,1,6.0,2,5,1,3,3,3,3.0,3.0,4.0,1,1,1,1,1
0,55,Travel_Rarely,Sales,16,3,Marketing,Male,2,Research_Scientist,Married,47790,0.0,14,1,4.0,6,3,1,2,3,4,2.0,2.0,3.0,1,1,1,1,1
0,33,Travel_Rarely,Research_Development,6,2,Life_Sciences,Male,2,Research_Scientist,Married,37370,8.0,22,2,8.0,2,5,0,2,4,4,4.0,4.0,4.0,1,1,1,1,1
